batch_size,worker_num,prefetch_factor,batch_idx,data_time,training_time
512,16,1,337,0.6307661533355713,0.08951783180236816
512,16,1,338,0.5936779975891113,0.08667373657226562
512,16,1,339,0.5990810394287109,0.0906682014465332
512,16,1,340,0.5773756504058838,0.0900270938873291
512,16,1,341,0.5950877666473389,0.09148883819580078
512,16,1,342,0.577040433883667,0.09033536911010742
512,16,1,343,0.6081540584564209,0.09140682220458984
512,16,1,344,0.6204948425292969,0.09052705764770508
512,16,1,345,0.6788692474365234,0.09037566184997559
512,16,1,346,0.6262760162353516,0.08992266654968262
512,16,1,347,0.6126070022583008,0.08869671821594238
512,16,1,348,0.5851001739501953,0.08956098556518555
512,16,1,349,0.6056878566741943,0.09084057807922363
512,16,1,350,0.6125082969665527,0.09102535247802734
512,16,1,351,0.5709507465362549,0.08931946754455566
512,16,1,352,0.6126668453216553,0.08981466293334961
512,16,1,353,0.6213412284851074,0.09085988998413086
512,16,1,354,0.5735580921173096,0.08831310272216797
512,16,1,355,0.5927550792694092,0.09096097946166992
512,16,1,356,0.582953929901123,0.08981680870056152
512,16,1,357,0.5938553810119629,0.0921781063079834
512,16,1,358,0.5530898571014404,0.08904528617858887
512,16,1,359,0.6065528392791748,0.09165501594543457
512,16,1,360,0.6147470474243164,0.08738160133361816
512,16,1,361,0.5542256832122803,0.0886991024017334
512,16,1,362,0.6478395462036133,0.08954572677612305
512,16,1,363,0.6214051246643066,0.09055542945861816
512,16,1,364,0.6148760318756104,0.09106683731079102
512,16,1,365,0.6099486351013184,0.09041404724121094
512,16,1,366,0.6213312149047852,0.0908193588256836
512,16,1,367,0.6318268775939941,0.09035944938659668
512,16,1,368,0.6167047023773193,0.08988738059997559
512,16,1,369,0.5973231792449951,0.09051203727722168
512,16,1,370,0.6320478916168213,0.09118223190307617
512,16,1,371,0.5434231758117676,0.09092974662780762
512,16,1,372,0.6337594985961914,0.09078240394592285
512,16,1,373,0.6677045822143555,0.09017539024353027
512,16,1,374,0.6057577133178711,0.09145641326904297
512,16,1,375,0.5696463584899902,0.09017086029052734
512,16,1,376,0.5786619186401367,0.08838462829589844
512,16,1,377,0.5976316928863525,0.09089899063110352
512,16,1,378,0.568164587020874,0.09092497825622559
512,16,1,379,0.647167444229126,0.08997726440429688
512,16,1,380,0.6701114177703857,0.0924229621887207
512,16,1,381,0.6330726146697998,0.09063959121704102
512,16,1,382,0.6133830547332764,0.09168672561645508
512,16,1,383,0.6311936378479004,0.09061861038208008
512,16,1,384,0.6050097942352295,0.09022188186645508
512,16,1,385,0.640859842300415,0.09075760841369629
512,16,1,386,0.6336569786071777,0.09053635597229004
512,16,1,387,0.581157922744751,0.09020566940307617
512,16,1,388,0.6126177310943604,0.08961725234985352
512,16,1,389,0.6364254951477051,0.09153151512145996
512,16,1,390,0.5727546215057373,0.09080076217651367
512,16,1,391,0.6632504463195801,0.09161996841430664
512,16,1,392,0.665621280670166,0.08969712257385254
512,16,1,393,0.6452906131744385,0.08986401557922363
512,16,1,394,0.6168234348297119,0.09010720252990723
512,16,1,395,0.5820205211639404,0.09103846549987793
512,16,1,396,0.5459446907043457,0.09072732925415039
512,16,1,397,0.6442813873291016,0.09059929847717285
512,16,1,398,0.6517877578735352,0.0912160873413086
512,16,1,399,0.6017749309539795,0.09079480171203613
512,16,1,400,0.6371445655822754,0.09135055541992188
