batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,data_whole_time,training_time
16,4,3,0,4.229069948196411,0.23366260528564453,0.721318244934082,3.507751703262329
16,4,4,0,4.238336563110352,0.22825288772583008,0.7158615589141846,3.522475004196167
16,8,1,0,4.252581596374512,0.24360346794128418,0.7312214374542236,3.521360158920288
16,8,2,0,4.277270317077637,0.26233673095703125,0.751018762588501,3.5262515544891357
16,8,3,0,4.290753126144409,0.2442009449005127,0.7316269874572754,3.559126138687134
16,8,4,0,4.338015556335449,0.28562188148498535,0.7729837894439697,3.5650317668914795
16,16,1,0,4.350040674209595,0.354933500289917,0.8429291248321533,3.5071115493774414
16,16,2,0,4.426564931869507,0.41625237464904785,0.9039051532745361,3.5226597785949707
16,16,3,0,4.532753229141235,0.46521878242492676,0.9530036449432373,3.579749584197998
16,16,4,0,4.535308361053467,0.3699686527252197,0.8570196628570557,3.678288698196411
16,0,0,0,16.898970127105713,12.681739091873169,13.20096230506897,3.698007822036743
16,0,0,0,16.62029528617859,12.409963846206665,12.930830240249634,3.689465045928955
16,0,0,0,16.76805853843689,12.549140691757202,13.068939447402954,3.6991190910339355
16,0,0,0,0.8617153167724609,0.19316792488098145,0.19999003410339355,0.6617252826690674
16,0,0,0,0.7666244506835938,0.10694694519042969,0.11043858528137207,0.6561858654022217
